Estimation_Time,Weekday,Com_A,Com_B,Com_C,Com_D,Time_Period,Busy,Roadwork_A,Roadwork_B,Roadwork_C,Roadwork_D,Congestion_level,Sequence,Sequence_prev
2019-09-15 13:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.5,E,E
2019-09-15 13:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,1,0,0.44,BADC,E
2019-09-15 14:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.05,E,BADC
2019-09-15 14:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.43,E,E
2019-09-15 15:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,1,0.34,CBAD,E
2019-09-15 15:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.07,E,CBAD
2019-09-15 16:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.48,E,E
2019-09-15 16:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.24,E,E
2019-09-15 17:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,1,0,0,0,0.34,DCBA,E
2019-09-15 17:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,1,0,0,0,0.35,DCBA,DCBA
2019-09-15 18:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.13,E,DCBA
2019-09-15 18:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.44,E,E
2019-09-15 19:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.42,E,E
2019-09-15 19:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.06,E,E
2019-09-15 20:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.4,E,E
2019-09-15 20:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.29,E,E
2019-09-15 21:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.43,E,E
2019-09-15 21:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.22,E,E
2019-09-15 22:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.43,E,E
2019-09-15 22:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.14,E,E
2019-09-15 23:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.26,E,E
2019-09-15 23:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.28,E,E
2019-09-16 00:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.48,E,E
2019-09-16 00:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.07,E,E
2019-09-16 01:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.48,E,E
2019-09-16 01:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.15,E,E
2019-09-16 02:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.11,E,E
2019-09-16 02:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.06,E,E
2019-09-16 03:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.49,CBAD,E
2019-09-16 03:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.13,E,CBAD
2019-09-16 04:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.02,E,E
2019-09-16 04:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.34,E,E
2019-09-16 05:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.49,DCBA,E
2019-09-16 05:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.38,CBAD,DCBA
2019-09-16 06:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.03,E,CBAD
2019-09-16 06:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.19,E,E
2019-09-16 07:00:00,Monday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.25,DCBA,E
2019-09-16 07:30:00,Monday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.45,CBAD,DCBA
2019-09-16 08:00:00,Monday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.8,BADC,CBAD
2019-09-16 08:30:00,Monday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.44,ADCB,BADC
2019-09-16 09:00:00,Monday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.74,DCBA,ADCB
2019-09-16 09:30:00,Monday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.4,CBAD,DCBA
2019-09-16 10:00:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.22,E,CBAD
2019-09-16 10:30:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.06,E,E
2019-09-16 11:00:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.21,E,E
2019-09-16 11:30:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.34,E,E
2019-09-16 12:00:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.15,E,E
2019-09-16 12:30:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.09,E,E
2019-09-16 13:00:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.28,E,E
2019-09-16 13:30:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.39,E,E
2019-09-16 14:00:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.31,E,E
2019-09-16 14:30:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.22,E,E
2019-09-16 15:00:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.46,E,E
2019-09-16 15:30:00,Monday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.12,E,E
2019-09-16 16:00:00,Monday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.24,DCBA,E
2019-09-16 16:30:00,Monday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.67,CBAD,DCBA
2019-09-16 17:00:00,Monday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.79,BADC,CBAD
2019-09-16 17:30:00,Monday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.52,ADCB,BADC
2019-09-16 18:00:00,Monday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.42,DCBA,ADCB
2019-09-16 18:30:00,Monday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.26,CBAD,DCBA
2019-09-16 19:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.49,E,CBAD
2019-09-16 19:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.22,E,E
2019-09-16 20:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.41,E,E
2019-09-16 20:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.24,E,E
2019-09-16 21:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.15,E,E
2019-09-16 21:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.23,E,E
2019-09-16 22:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.21,E,E
2019-09-16 22:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.31,ADCB,E
2019-09-16 23:00:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.36,DCBA,ADCB
2019-09-16 23:30:00,Monday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.0,E,DCBA
2019-09-17 00:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.32,E,E
2019-09-17 00:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.23,E,E
2019-09-17 01:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,1,0,0.22,BADC,E
2019-09-17 01:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,1,0,0.24,BADC,BADC
2019-09-17 02:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.25,E,BADC
2019-09-17 02:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.28,DCBA,E
2019-09-17 03:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.41,E,DCBA
2019-09-17 03:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.49,ADCB,E
2019-09-17 04:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.36,E,ADCB
2019-09-17 04:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-17 05:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.06,E,E
2019-09-17 05:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.27,E,E
2019-09-17 06:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.23,E,E
2019-09-17 06:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.46,ADCB,E
2019-09-17 07:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.2,DCBA,ADCB
2019-09-17 07:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.45,CBAD,DCBA
2019-09-17 08:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.2,BADC,CBAD
2019-09-17 08:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.96,E,BADC
2019-09-17 09:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.2,DCBA,E
2019-09-17 09:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.41,CBAD,DCBA
2019-09-17 10:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.05,E,CBAD
2019-09-17 10:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.41,E,E
2019-09-17 11:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.03,E,E
2019-09-17 11:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,1,0,0,0.26,ADCB,E
2019-09-17 12:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.14,E,ADCB
2019-09-17 12:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.31,E,E
2019-09-17 13:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.39,E,E
2019-09-17 13:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.03,E,E
2019-09-17 14:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.31,E,E
2019-09-17 14:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.03,E,E
2019-09-17 15:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,1,0.33,CBAD,E
2019-09-17 15:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.01,E,CBAD
2019-09-17 16:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.66,DCBA,E
2019-09-17 16:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.55,CBAD,DCBA
2019-09-17 17:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.94,BADC,CBAD
2019-09-17 17:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.26,ADCB,BADC
2019-09-17 18:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.21,DCBA,ADCB
2019-09-17 18:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.48,CBAD,DCBA
2019-09-17 19:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.01,E,CBAD
2019-09-17 19:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.5,ADCB,E
2019-09-17 20:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.12,E,ADCB
2019-09-17 20:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.42,E,E
2019-09-17 21:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.33,E,E
2019-09-17 21:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.31,ADCB,E
2019-09-17 22:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.36,ADCB,ADCB
2019-09-17 22:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,1,0,0.17,BADC,ADCB
2019-09-17 23:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.45,E,BADC
2019-09-17 23:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.08,DCBA,E
2019-09-18 00:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,1,0,0.22,BADC,DCBA
2019-09-18 00:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.21,E,BADC
2019-09-18 01:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.31,E,E
2019-09-18 01:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.17,E,E
2019-09-18 02:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.18,E,E
2019-09-18 02:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.24,E,E
2019-09-18 03:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.18,E,E
2019-09-18 03:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.43,E,E
2019-09-18 04:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-18 04:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.16,DCBA,E
2019-09-18 05:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.31,E,DCBA
2019-09-18 05:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.22,E,E
2019-09-18 06:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.15,DCBA,E
2019-09-18 06:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.23,E,DCBA
2019-09-18 07:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.12,DCBA,E
2019-09-18 07:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.34,CBAD,DCBA
2019-09-18 08:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.36,BADC,CBAD
2019-09-18 08:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.89,ADCB,BADC
2019-09-18 09:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.36,DCBA,ADCB
2019-09-18 09:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.16,CBAD,DCBA
2019-09-18 10:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.14,E,CBAD
2019-09-18 10:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.41,E,E
2019-09-18 11:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,1,0,0,0,0.03,DCBA,E
2019-09-18 11:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.41,E,DCBA
2019-09-18 12:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.11,E,E
2019-09-18 12:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.45,E,E
2019-09-18 13:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.24,E,E
2019-09-18 13:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.49,E,E
2019-09-18 14:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.16,E,E
2019-09-18 14:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.49,E,E
2019-09-18 15:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.27,E,E
2019-09-18 15:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.15,E,E
2019-09-18 16:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.01,DCBA,E
2019-09-18 16:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.36,CBAD,DCBA
2019-09-18 17:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.17,BADC,CBAD
2019-09-18 17:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.62,ADCB,BADC
2019-09-18 18:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.61,DCBA,ADCB
2019-09-18 18:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.49,CBAD,DCBA
2019-09-18 19:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.05,E,CBAD
2019-09-18 19:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.1,E,E
2019-09-18 20:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.31,E,E
2019-09-18 20:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.42,E,E
2019-09-18 21:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.12,DCBA,E
2019-09-18 21:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.16,E,DCBA
2019-09-18 22:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.28,E,E
2019-09-18 22:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.05,E,E
2019-09-18 23:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.11,E,E
2019-09-18 23:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-19 00:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.08,E,E
2019-09-19 00:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,1,0,0.24,BADC,E
2019-09-19 01:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,1,0,0.01,BADC,BADC
2019-09-19 01:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.02,E,BADC
2019-09-19 02:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.06,E,E
2019-09-19 02:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.32,E,E
2019-09-19 03:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.46,E,E
2019-09-19 03:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.46,E,E
2019-09-19 04:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.15,CBAD,E
2019-09-19 04:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,1,0,0.42,BADC,CBAD
2019-09-19 05:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.41,E,BADC
2019-09-19 05:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.41,ADCB,E
2019-09-19 06:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.2,ADCB,ADCB
2019-09-19 06:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.45,E,ADCB
2019-09-19 07:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.04,DCBA,E
2019-09-19 07:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.18,CBAD,DCBA
2019-09-19 08:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.51,BADC,CBAD
2019-09-19 08:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.8,ADCB,BADC
2019-09-19 09:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.34,DCBA,ADCB
2019-09-19 09:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.82,CBAD,DCBA
2019-09-19 10:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.21,E,CBAD
2019-09-19 10:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.35,E,E
2019-09-19 11:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.4,E,E
2019-09-19 11:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,1,0,0.2,BADC,E
2019-09-19 12:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.44,E,BADC
2019-09-19 12:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.31,E,E
2019-09-19 13:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.27,E,E
2019-09-19 13:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.13,E,E
2019-09-19 14:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.12,E,E
2019-09-19 14:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.28,E,E
2019-09-19 15:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,1,0,0,0.3,ADCB,E
2019-09-19 15:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.19,E,ADCB
2019-09-19 16:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.03,DCBA,E
2019-09-19 16:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.54,CBAD,DCBA
2019-09-19 17:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.84,BADC,CBAD
2019-09-19 17:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.85,ADCB,BADC
2019-09-19 18:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.32,DCBA,ADCB
2019-09-19 18:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.14,CBAD,DCBA
2019-09-19 19:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.49,E,CBAD
2019-09-19 19:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.13,E,E
2019-09-19 20:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.07,E,E
2019-09-19 20:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.14,E,E
2019-09-19 21:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.14,E,E
2019-09-19 21:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.27,E,E
2019-09-19 22:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-19 22:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.28,E,E
2019-09-19 23:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.11,E,E
2019-09-19 23:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.1,E,E
2019-09-20 00:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.22,CBAD,E
2019-09-20 00:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.4,E,CBAD
2019-09-20 01:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.49,E,E
2019-09-20 01:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.36,E,E
2019-09-20 02:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.44,E,E
2019-09-20 02:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.35,E,E
2019-09-20 03:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.28,E,E
2019-09-20 03:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-20 04:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-20 04:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.43,E,E
2019-09-20 05:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.29,E,E
2019-09-20 05:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.03,DCBA,E
2019-09-20 06:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.14,E,DCBA
2019-09-20 06:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.13,E,E
2019-09-20 07:00:00,Friday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.32,DCBA,E
2019-09-20 07:30:00,Friday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.83,CBAD,DCBA
2019-09-20 08:00:00,Friday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.01,BADC,CBAD
